rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
285,Utah St.,MWC,6-24,85.69815956734679,259,99.48179073443042,291,0.15249723967318504,285,6.0,24.0,2.0,18.0,2-18,0.5300364998449651,0.5242921777475099,0.5285488146076489,0.5300364998449651,0.5242921777475099,0.5285488146076489,0.8071289004956375,0.735623174805394,92.66810108736614,90.61592104908968,92.66810108736614,90.61592104908968,84.30757806366059,98.44338112383228,60.386081079418744,74.91367076586286,0.0773332397649006,1.0,-0.02574969346051431,1127.0,1366.0,1386.4999999999998,0.8128380815001804,0.9852145690587812,0.0,0.1,-19.657360381959887,320,244,68.67628040579176
286,UNC Greensboro,SC,14-16,82.17183750004743,299,95.7012208535198,237,0.14769289264206317,286,14.0,16.0,4.0,10.0,4-10,0.2528832213742776,0.29435001566878605,0.20912985961010389,0.2528832213742776,0.29435001566878605,0.20912985961010389,0.8987021452570892,0.8308198543636042,85.85466596228945,95.67532749365874,85.85466596228945,95.67532749365874,82.13570210966692,97.03648456443408,86.32240592916776,110.00990690965128,0.057946921998023024,2.0,-0.04353561527409211,789.0,820.0,911.3,0.8657961154394821,0.8998134533084605,0.0,0.2857142857142857,-13.547107792509829,233,292,64.71663666339543
287,Western Kentucky,CUSA,8-21,84.68973613150118,272,98.75460161863617,283,0.1459281133451233,287,8.0,21.0,4.0,14.0,4-14,0.41038831605775306,0.3962067947663464,0.41905480129139056,0.41038831605775306,0.3962067947663464,0.41905480129139056,0.8484589714610336,0.773578011070137,91.64350778653795,93.27663113996155,91.64350778653795,93.27663113996155,86.81198288975186,102.9988369732917,79.17424968061968,83.00452846428738,0.36741872322139096,2.0,-0.01218542398784972,1024.0,1189.0,1186.36,0.8631444081054656,1.002225294177147,0.0,0.2222222222222222,-17.546089492594582,303,207,65.70429493298434
288,Akron,MAC,7-24,90.11735530611351,200,105.94060334503178,341,0.1346672774445535,288,7.0,24.0,4.0,14.0,4-14,0.4818064717016448,0.3974593526990841,0.5427238354257162,0.4818064717016448,0.3974593526990841,0.5427238354257162,0.8202446829667793,0.8044317545346232,93.23050525019565,91.86837741361028,93.23050525019565,91.86837741361028,90.76287177646537,104.24260368084826,89.61156533706905,83.70103657090299,0.6866878434745578,2.0,-0.03093528337736326,1208.0,1434.0,1355.0199999999998,0.8914997564611594,1.0582869625540585,0.0,0.2222222222222222,-19.588823545340023,319,262,71.98844961635156
289,Loyola MD,Pat,12-18,83.86496054357951,285,98.87445564247028,284,0.130857878485204,289,12.0,18.0,8.0,10.0,8-10,0.342563072558316,0.4262605447000686,0.2858798279787347,0.342563072558316,0.4262605447000686,0.2858798279787347,0.8812756425705008,0.789111748601565,89.20554018132303,95.64632259696094,89.20554018132303,95.64632259696094,85.00333056164722,99.52376034185615,78.98837189851905,82.8444385960498,0.36629707278929835,2.0,0.05841196995277936,991.0,1041.0,1107.3000000000002,0.8949697462295673,0.9401246274722296,0.0,0.4444444444444444,-15.170989338733285,262,38,63.36677498265563
290,Lafayette,Pat,11-19,86.1563421207027,255,101.69330292623442,315,0.1293547999424659,290,11.0,19.0,7.0,11.0,7-11,0.3022487425674679,0.29918991983397947,0.2860482377849026,0.3022487425674679,0.29918991983397947,0.2860482377849026,0.9043751542031622,0.8608239854344807,86.93096107464694,96.71812116738987,86.93096107464694,96.71812116738987,85.78053762072996,102.4097625671258,65.04621439364263,81.07584856813844,0.07355632763437454,1.0,-0.04195769041195763,1016.0,1107.0,1147.34,0.8855265222166054,0.9648404134781321,0.0,0.3888888888888889,-16.866759871045204,286,288,66.10192240664858
291,Manhattan,MAAC,11-20,81.72836734602285,307,96.4836358398986,252,0.1291291059470123,291,11.0,20.0,10.0,10.0,10-10,0.3608196149487774,0.6358884770766097,0.23056797626288789,0.3608196149487774,0.6358884770766097,0.23056797626288789,0.8599580795530034,0.7337952947674636,87.83535903888574,95.15850057931725,87.83535903888574,95.15850057931725,83.62614198874347,98.62961612396737,76.98504027117336,95.4551791244206,0.07777096721292358,1.0,-0.04317948821212403,1230.0,1238.0,1390.8600000000001,0.8843449376644665,0.8900967746574061,0.0,0.5,-16.58384186124592,280,290,69.68182624077248
292,East Texas A&M,Slnd,13-17,84.05806520564192,282,99.50169165930814,292,0.12568427087556763,292,13.0,17.0,9.0,13.0,9-13,0.29092989337489905,0.3899671387511591,0.258844628510792,0.29092989337489905,0.3899671387511591,0.258844628510792,0.8907734920439381,0.7228291780277033,88.31026652842694,96.76464122251043,88.31026652842694,96.76464122251043,83.77678776459095,100.67105889213899,94.02370428399422,103.26522381276365,0.25385285291339516,2.0,0.0030616138063716547,1346.0,1434.0,1530.7199999999998,0.8793247622034077,0.9368140482910005,0.0,0.4090909090909091,-14.304337130836176,247,165,68.95078814933474
293,Northern Illinois,MAC,7-23,84.55204549754917,275,100.15136266158513,299,0.12486695619735476,293,7.0,23.0,4.0,14.0,4-14,0.4355986275616617,0.39808850942081536,0.4606053729888926,0.4355986275616617,0.39808850942081536,0.4606053729888926,0.865193567979983,0.8547448123021276,92.1981051933355,94.99984120496762,92.1981051933355,94.99984120496762,88.4276433158646,102.2184597872013,86.78720503862336,111.95304909370931,0.05078017836990926,1.0,-0.00656520961940571,1058.0,1255.0,1216.08,0.8700085520689429,1.0320044733899085,0.0,0.2222222222222222,-20.039352009530894,325,187,65.56987859034855
294,Siena,MAAC,13-17,84.32642337523214,278,99.88665237500828,295,0.1248350328578275,294,13.0,17.0,11.0,9.0,11-9,0.24225482753634717,0.315352534986259,0.2135535446134392,0.24225482753634717,0.315352534986259,0.2135535446134392,0.9155102958807931,0.8963837571565365,83.81307406698996,97.77049092807222,83.81307406698996,97.77049092807222,87.79833402034835,101.94333522022646,0.0,0.0,0.0,0.0,-0.06751314892275462,1377.0,1343.0,1486.94,0.9260629211669603,0.9031971700270354,0.0,0.55,-15.178356596363411,263,334,73.53578777302924
295,Coppin St.,MEAC,10-23,78.32451853456467,334,93.28694769149914,193,0.1181127653104858,295,10.0,23.0,6.0,8.0,6-8,0.3995102334720875,0.6072033762645493,0.16747746863050053,0.3995102334720875,0.6072033762645493,0.16747746863050053,0.7837017502860357,0.6104748600363044,89.88763504459894,91.88945134603422,89.88763504459894,91.88945134603422,80.81384798813407,97.66018362181057,85.16439666624339,84.02517676530648,0.538640394181446,6.0,-0.06229577233187683,872.0,877.0,1046.3000000000002,0.8334129790691005,0.8381917232151389,0.0,0.42857142857142855,-16.787770787115754,285,324,72.0552004419648
296,Boston University,Pat,11-20,90.18313746552766,197,107.50448485631169,349,0.11707389628824323,296,11.0,20.0,6.0,12.0,6-12,0.3177260728180068,0.3583533886004,0.28742535019551707,0.3177260728180068,0.3583533886004,0.28742535019551707,0.9021458335750323,0.8507035856462338,87.70853632611518,95.79715626963879,87.70853632611518,95.79715626963879,92.4646933916959,109.47945005484652,80.09695218163893,93.5456304201981,0.14369511245258637,1.0,-0.024170347360177313,1066.0,1125.0,1106.92,0.9630325588118381,1.0163336103783471,0.0,0.3333333333333333,-17.698962663084433,306,238,62.646811889766845
297,Cal St. Bakersfield,BW,7-23,82.9449447024862,294,98.89289837438375,285,0.11687165964983107,297,7.0,23.0,2.0,18.0,2-18,0.3948283959172135,0.33457719738930003,0.4249539951811703,0.3948283959172135,0.33457719738930003,0.4249539951811703,0.8890219959445221,0.8956336429837869,89.76492810606774,94.07431807666006,89.76492810606774,94.07431807666006,82.79651453784875,99.66024626137566,0.0,0.0,0.0,0.0,-0.04942698087638797,1209.0,1418.0,1449.7000000000003,0.8339656480651167,0.9781334069117746,0.0,0.1,-20.672822785785453,332,306,70.52895692230916
298,Sacred Heart,MAAC,13-18,82.36302221202571,297,98.71924242258598,280,0.11074556263451567,298,13.0,18.0,10.0,10.0,10-10,0.3000525259925199,0.3882973261957209,0.2441505552140247,0.3000525259925199,0.3882973261957209,0.2441505552140247,0.8761037254210379,0.8188981175246959,86.26026665294468,96.23854901407688,86.26026665294468,96.23854901407688,84.7394862419194,100.69347845040518,60.92112903492599,102.25569050975419,0.0025840539110215483,1.0,-0.023257559045575693,1191.0,1207.0,1340.6200000000003,0.8883949217526217,0.9003296981993404,0.0,0.5,-14.991010845103062,258,236,65.59983263688237
299,Mount St. Mary's,MAAC,15-15,80.42713423947856,323,96.40924219494704,249,0.11062426882265151,299,15.0,15.0,11.0,9.0,11-9,0.24997643618874338,0.3444559529900564,0.20619344454416502,0.24997643618874338,0.3444559529900564,0.20619344454416502,0.8985786356235277,0.7952897534731422,85.67033014257989,97.62922926448496,85.67033014257989,97.62922926448496,80.73125140755697,98.68095930165946,77.59852132939663,94.65694125423398,0.09235825561176943,2.0,0.046575462948619084,1212.0,1240.0,1424.9600000000003,0.8505501908825509,0.8701998652593755,0.0,0.55,-12.499522176934708,220,63,70.28654392359472
300,New Hampshire,AE,10-20,80.37534670543084,324,96.53039373786835,253,0.1084927836105479,300,10.0,20.0,4.0,12.0,4-12,0.3786239072887297,0.3440610043453872,0.3982955694507925,0.3786239072887297,0.3440610043453872,0.3982955694507925,0.8764443467006244,0.8397145969667429,90.01817446729073,94.70402530134785,90.01817446729073,94.70402530134785,78.24178120656796,91.74917142854451,71.75226271768354,98.88489642561068,0.024399824838910136,1.0,0.02011951214126817,805.0,917.0,1020.5400000000001,0.7887980872871224,0.89854390812707,0.0,0.25,-17.212543734191588,292,122,66.03065863464282
301,New Mexico St.,CUSA,9-21,78.98329797973145,330,95.01619813742397,230,0.10665951105093308,301,9.0,21.0,5.0,13.0,5-13,0.4189726480024521,0.43803995621708913,0.4062611091926941,0.4189726480024521,0.43803995621708913,0.4062611091926941,0.8763576149367215,0.8382663595738716,91.55070488755344,92.17028207254496,91.55070488755344,92.17028207254496,81.04576932227617,96.98335160233665,87.14900336079624,95.74152351941831,0.25324556779128843,1.0,0.05752642859888654,1031.0,1215.0,1272.04,0.8105091034873118,0.9551586428099745,0.0,0.2777777777777778,-18.219072052412606,310,40,70.72975128999671
302,Northeastern,CAA,7-22,84.97514888335246,271,102.69492720840307,325,0.10173035620342213,302,7.0,22.0,3.0,15.0,3-15,0.30201060387809575,0.34216696323736223,0.2934283482469364,0.30201060387809575,0.34216696323736223,0.2934283482469364,0.9320111014349596,0.9091944075193332,87.76430192836374,96.30020272821568,87.76430192836374,96.30020272821568,87.00843005554515,106.0254545961657,0.0,0.0,0.0,0.0,-0.05853933040728729,1106.0,1245.0,1242.8000000000002,0.8899259736079819,1.0017701963308656,0.0,0.16666666666666666,-20.6843068477011,333,314,67.83146589135994
303,Portland St.,BSky,6-25,87.72319097287334,237,106.49373211866815,343,0.09710196216058914,303,6.0,25.0,2.0,16.0,2-16,0.4498235691169588,0.4269497591687738,0.47565417815978883,0.4498235691169588,0.4269497591687738,0.47565417815978883,0.8582411260005193,0.8492873310932776,90.72833671176339,91.96566888290867,90.72833671176339,91.96566888290867,89.43173301578264,104.97841728229177,78.1717563205759,87.41926115781487,0.21656741671650853,1.0,-0.00308843663825617,1128.0,1348.0,1291.0600000000002,0.8737006800613448,1.0441032949669262,0.0,0.1111111111111111,-21.74786971527783,345,180,69.08846793524994
304,Milwaukee,Horz,8-24,85.23950593288357,267,103.48980060213015,332,0.09699290342157776,304,8.0,24.0,4.0,16.0,4-16,0.38580018573235286,0.3743333098655208,0.4075963649564624,0.38580018573235286,0.3743333098655208,0.4075963649564624,0.8894392459011402,0.8626124795229247,90.85696308770247,94.81270006688027,90.85696308770247,94.81270006688027,86.50519028183491,103.47226160291603,0.0,0.0,0.0,0.0,-0.0167068330864224,1195.0,1396.0,1358.4600000000003,0.8796725704106119,1.0276342328813508,0.0,0.2,-21.505318835595983,343,220,67.14394118762954
305,Winthrop,BSth,15-17,83.81516032683736,286,102.08398211571766,321,0.09384276620751128,305,15.0,17.0,7.0,9.0,7-9,0.2587595825188753,0.36939333001710273,0.1593981111470824,0.2587595825188753,0.36939333001710273,0.1593981111470824,0.8711254904375911,0.7469094634094476,86.53090384524727,97.20734470758156,86.53090384524727,97.20734470758156,83.19970952499631,102.06662992839499,86.6856510862343,102.69081666766198,0.12471758505626723,3.0,-0.021234727019818156,1055.0,1041.0,1166.8399999999997,0.9041513832230642,0.8921531658153649,0.0,0.4375,-13.456015359269315,230,234,71.04876114244739
306,Detroit Mercy,Horz,7-24,84.61781454065564,273,103.0634216816194,328,0.0938253623229167,306,8.0,23.0,4.0,16.0,4-16,0.4072784497727724,0.39166799325408636,0.4079171332864438,0.4072784497727724,0.39166799325408636,0.4079171332864438,0.8628488865058698,0.7999976714637201,91.41009763850451,94.60170775981972,91.41009763850451,94.60170775981972,86.48938232889891,105.61484399805263,87.70069846979288,103.19592213817003,0.13342097431515731,1.0,-0.01866669325978393,1272.0,1474.0,1428.9000000000003,0.8901952550913288,1.0315627405696688,0.0,0.2,-20.768861718615113,334,229,70.76991678712307
307,Bucknell,Pat,11-19,78.75456896863504,332,96.05083498264267,239,0.09252183716867907,307,11.0,19.0,7.0,11.0,7-11,0.3259411068543615,0.40980835101854624,0.29018468048636187,0.3259411068543615,0.40980835101854624,0.29018468048636187,0.8938839702519951,0.8152945989595266,88.68349202191929,96.39103059543622,88.68349202191929,96.39103059543622,78.00661821601716,96.31324418861233,62.176122540205455,95.94054800880052,0.0067716680372712605,1.0,0.03433159873635927,910.0,1017.0,1111.36,0.818816585084941,0.9150950187158078,0.0,0.3888888888888889,-16.6595198537192,282,84,63.3757169892866
308,Marist,MAAC,11-20,81.9347212969914,304,100.43432938020985,301,0.08776906248092012,308,11.0,20.0,8.0,12.0,8-12,0.3161474296704412,0.45502987501081205,0.2560571231893375,0.3161474296704412,0.45502987501081205,0.2560571231893375,0.8843277075748541,0.8209513630769234,87.13371832907399,94.84899829915129,87.13371832907399,94.84899829915129,82.51943389983387,100.42032006699458,84.89870145559166,97.49223741987268,0.1692980149020355,1.0,0.0314136425023972,1169.0,1255.0,1362.1399999999999,0.8582084073590087,0.9213443552057792,0.0,0.4,-17.12732260388835,289,88,67.44287861040551
309,Grambling St.,SWAC,13-19,77.64058730213029,337,95.175632941822,232,0.08772082376416565,309,13.0,19.0,10.0,8.0,10-8,0.2622617371288025,0.5093290405541133,0.09456387131557525,0.2622617371288025,0.5093290405541133,0.09456387131557525,0.9052771869433839,0.7881350659039844,84.00077905561419,96.72519014040867,84.00077905561419,96.72519014040867,78.37466693318514,94.98911088291996,69.90708104655141,100.98068468759904,0.014354028804587254,1.0,-0.0684840248679911,1153.0,1053.0,1333.18,0.864849457687634,0.789840831695645,0.0,0.5555555555555556,-16.72702122358497,283,336,71.77371282875177
310,Eastern Illinois,OVC,4-27,80.88775595294814,313,99.34323600254979,290,0.08600168616078072,310,4.0,27.0,3.0,17.0,3-17,0.4698089317838993,0.5832836109996651,0.4073978582152281,0.4698089317838993,0.5832836109996651,0.4073978582152281,0.8219357755424461,0.6832889409969766,93.78391305343538,94.31171666340067,93.78391305343538,94.31171666340067,81.34763292617718,99.08221224680467,80.60312963232383,93.25502592765791,0.15753221070129822,2.0,-0.04176403715939517,1143.0,1377.0,1393.2399999999998,0.8203898825758664,0.9883437168039966,0.0,0.15,-22.662846741965193,350,286,69.0149557817629
311,San Jose St.,MWC,4-28,78.51342333433573,333,96.48238215546513,251,0.08548567017112525,311,4.0,28.0,2.0,18.0,2-18,0.557984848503457,0.5351221522711452,0.5644140309599166,0.557984848503457,0.5351221522711452,0.5644140309599166,0.7872272529134148,0.72323722592516,94.25854001496869,90.51629408102755,94.25854001496869,90.51629408102755,79.31569954715945,99.27238635588898,84.75854053726123,107.13692452998772,0.0633008462019019,2.0,-0.003919775700037764,1105.0,1479.0,1451.0399999999997,0.7615227698753998,1.01926893814092,0.0,0.1,-22.79417275821646,352,183,71.97052047801456
312,Tennessee St.,OVC,5-24,80.67392170636592,319,99.33000740129073,289,0.08375622659897532,312,5.0,24.0,4.0,16.0,4-16,0.42136797766576456,0.45190668413984825,0.4076255597524271,0.42136797766576456,0.45190668413984825,0.4076255597524271,0.8512149966746256,0.7468962170629294,92.29173180858284,93.63154818565175,92.29173180858284,93.63154818565175,80.81253942077784,98.95282872943724,66.35694334157077,102.1865640780432,0.006928593779108274,2.0,0.0011660378783656944,1196.0,1459.0,1474.26,0.8112544598646101,0.989649044266276,0.0,0.2,-20.52436248121635,328,169,73.72786850515996
313,Louisiana,SB,5-26,80.51555868441837,321,99.98464230848921,296,0.07652609185102127,313,6.0,25.0,2.0,16.0,2-16,0.4475732444927419,0.34072288994272054,0.520777898204836,0.4475732444927419,0.34072288994272054,0.520777898204836,0.8514189873533703,0.8644783183863651,93.36876347376348,92.60590394054357,93.36876347376348,92.60590394054357,78.82286708236758,99.74971689041352,80.72144750529256,101.02181566550516,0.07044851136346114,2.0,-0.01504048574930339,993.0,1363.0,1315.32,0.7549493659337652,1.0362497339050574,0.0,0.1111111111111111,-22.400115306944535,349,216,69.9209132494294
314,Houston Christian,Slnd,8-21,77.39181443427952,340,96.1126577559245,243,0.0764660973770395,314,8.0,21.0,6.0,16.0,6-16,0.32685290848237114,0.5263624188676911,0.2633726097234057,0.32685290848237114,0.5263624188676911,0.2633726097234057,0.8798738902312321,0.6888144808905983,89.82673719806178,95.97948938552875,89.82673719806178,95.97948938552875,77.26100965765526,97.34249933005377,91.97552718169244,90.1183424053494,0.5583791051489474,1.0,-0.036659649702522445,1254.0,1419.0,1539.34,0.8146348435043591,0.921823638702301,0.0,0.2727272727272727,-18.273550881368237,311,276,68.17755917828251
315,Buffalo,MAC,3-27,79.8221613936955,326,99.18825538138492,287,0.0759976625119052,315,3.0,27.0,1.0,17.0,1-17,0.4621179536661588,0.44346825381535365,0.47455108690002906,0.4621179536661588,0.44346825381535365,0.47455108690002906,0.8436639929833479,0.8211687766279882,91.84662647585562,93.56081978940786,91.84662647585562,93.56081978940786,81.15432191921762,103.34199089107095,83.5505996280008,92.43165261573105,0.23835923845864174,1.0,-0.06463030928244853,1063.0,1362.0,1315.6799999999998,0.8079472212088047,1.0352061291499455,0.0,0.05555555555555555,-23.50732601112064,355,329,72.00174045038563
316,North Dakota,Sum,7-24,80.76002102136349,315,100.50203306069616,302,0.07481309191167393,316,7.0,24.0,3.0,13.0,3-13,0.4282844251385778,0.433248446810982,0.4477937973067968,0.4282844251385778,0.433248446810982,0.4477937973067968,0.8256575146994897,0.809683664411781,93.15426541377099,93.52743953685172,93.15426541377099,93.52743953685172,85.079121976381,103.93994452151279,82.36644943585165,97.54591788495738,0.12508120852605673,2.0,-0.031247352834185754,963.0,1226.0,1132.7399999999998,0.8501509613856668,1.0823313381711603,0.0,0.1875,-19.73886544551935,322,264,71.37251666873816
317,Long Beach St.,BW,5-25,82.11492189353193,301,102.33578855518086,322,0.073671934711848,317,5.0,25.0,4.0,16.0,4-16,0.4751537180862914,0.5668033457012334,0.42932890427882037,0.4751537180862914,0.5668033457012334,0.42932890427882037,0.8401788390774487,0.7504021905365461,92.3641019210829,91.46711191766668,92.3641019210829,91.46711191766668,83.61904572542227,104.50795664414177,93.57990698786647,99.39126944594693,0.33339743514345127,1.0,0.000711427228583944,1167.0,1416.0,1391.5199999999995,0.8386512590548468,1.0175922731976548,0.0,0.2,-21.314648403005823,341,172,68.78366013163226
318,Dartmouth,Ivy,10-17,83.64630321405696,287,104.34147435138465,334,0.0729438282410759,318,10.0,17.0,1.0,13.0,1-13,0.4097547142634654,0.20082110619472776,0.6037644931844361,0.4097547142634654,0.20082110619472776,0.6037644931844361,0.8392106956936524,0.9440088057695823,91.24154095443299,93.170844257039,91.24154095443299,93.170844257039,83.46749795954553,109.17730312053581,67.67949758230772,87.01355667370564,0.05266371970962951,1.0,0.09989304494300605,697.0,1032.0,914.8600000000001,0.7618652034191022,1.1280414489648687,0.0,0.07142857142857142,-13.729309960590156,237,12,64.7470119414963
319,Queens,ASun,10-20,79.63706236110107,327,99.63451533666519,293,0.07067713555631618,319,10.0,20.0,4.0,14.0,4-14,0.3177553182120628,0.2073272916172787,0.38716278241770385,0.3177553182120628,0.2073272916172787,0.38716278241770385,0.8848977255300288,0.8385047139955389,87.49752507620924,95.69970063929632,87.49752507620924,95.69970063929632,78.68585297430775,100.90613252850122,77.20668234971147,97.30514545242139,0.06533212565210413,2.0,-0.01618423415366127,1017.0,1259.0,1275.82,0.7971343919988714,0.9868163220517001,0.0,0.2222222222222222,-17.218436669026044,293,219,69.2841430375298
320,Cal Poly,BW,4-26,81.17309182112734,310,101.64201791405749,314,0.07004216606495572,320,4.0,26.0,2.0,18.0,2-18,0.4645158309160049,0.5341522515262824,0.42969762061086614,0.4645158309160049,0.5341522515262824,0.42969762061086614,0.8027342647743584,0.6381729495817925,93.58619009146852,91.6231217040165,93.58619009146852,91.6231217040165,80.97097704448744,102.49098476567349,82.52405284190014,103.28348940769672,0.07040668941354615,4.0,-0.06363991652654824,1119.0,1432.0,1400.3199999999997,0.7991030621572214,1.022623400365631,0.0,0.1,-21.14672854636556,338,328,69.21208058452409
321,Seattle,WCC,5-25,82.78194755486594,296,103.79358303624278,333,0.06905913714941768,321,5.0,25.0,1.0,17.0,1-17,0.4882607700289974,0.33340748086023786,0.5887077778794999,0.4882607700289974,0.33340748086023786,0.5887077778794999,0.8317079509425411,0.8490924633766274,93.38267219474517,93.00845028935487,93.38267219474517,93.00845028935487,86.33788033090617,103.3512106743424,78.71196791054247,99.81862021383184,0.06111506320774588,1.0,-0.02802646064007236,1054.0,1407.0,1299.4199999999996,0.8111311200381711,1.082790783580367,0.0,0.05555555555555555,-21.224887310326775,340,254,71.74679617137205
322,Alabama St.,SWAC,17-15,76.63401746351425,347,96.09959747975971,242,0.0689483772368609,322,18.0,14.0,12.0,6.0,12-6,0.2581042732401494,0.5496475911381397,0.09912122539358542,0.2581042732401494,0.5496475911381397,0.09912122539358542,0.8366740707439143,0.5564425567897854,85.92334910347431,96.40616566561611,85.92334910347431,96.40616566561611,77.83150913704843,96.89486301286256,72.03224258188882,98.70033592398704,0.026028069026247616,5.0,0.05235900641289759,1160.0,1098.0,1345.92,0.8618640038040893,0.8157988587731811,0.0,0.6666666666666666,-10.330855141988419,187,51,72.35647122845667
323,Alcorn St.,SWAC,17-13,74.83541331264051,352,94.11508114346901,219,0.06685019613305893,323,17.0,13.0,14.0,4.0,14-4,0.24131225630844783,0.5506928138915878,0.06340669895613171,0.24131225630844783,0.5506928138915878,0.06340669895613171,0.8560417348262847,0.6231978770231575,85.35690630994094,98.12472259113817,85.35690630994094,98.12472259113817,75.75581012743709,93.52822520729075,78.49853209991177,80.59867811602348,0.4246711413134357,4.0,0.05320900267546669,1060.0,977.0,1248.54,0.8489916222147469,0.7825139763243468,0.0,0.7777777777777778,-9.19147613500741,161,49,66.89415722210927
324,Mercyhurst,NEC,15-16,90.3486333227595,196,113.8192463699821,362,0.06563481829474019,324,15.0,16.0,14.0,4.0,14-4,0.26024439059451293,0.5340596490225556,0.11181788421338118,0.26024439059451293,0.5340596490225556,0.11181788421338118,0.8622469424061701,0.6530989686253702,86.18309429393567,98.84270978106909,86.18309429393567,98.84270978106909,93.90196622849558,114.72215815049233,80.81772222988535,114.59913512778996,0.01770045789099918,4.0,0.05964564903972769,1290.0,1208.0,1225.7,1.052459818879008,0.9855592722525903,0.0,0.7777777777777778,-12.249711232374441,216,36,67.71063055603187
325,American,Pat,7-23,80.57343068349692,320,102.49252280347059,323,0.059125897609517086,325,7.0,23.0,5.0,13.0,5-13,0.3179763912838837,0.3731940400423714,0.2939520613186305,0.3179763912838837,0.3731940400423714,0.2939520613186305,0.9145424215002621,0.8743658554467775,88.15194377053645,96.00485514577933,88.15194377053645,96.00485514577933,80.00186370013245,100.88242207078973,78.96083072834868,111.87557234120678,0.01786286745976027,1.0,0.02184739846750322,1002.0,1179.0,1208.8600000000001,0.8288801019142,0.9752990420726965,0.0,0.2777777777777778,-21.186703352891424,339,118,67.43658951132139
326,UNC Asheville,BSth,12-18,76.7196621759131,344,97.66855942743169,266,0.058615679929911894,326,12.0,18.0,7.0,9.0,7-9,0.16659745868592493,0.16527408239746103,0.1638685720937886,0.16659745868592493,0.16527408239746103,0.1638685720937886,0.9681920511653238,0.9661013195550784,82.51969077864689,99.15285249048172,82.51969077864689,99.15285249048172,77.93453330725922,97.15886992105641,0.0,0.0,0.0,0.0,-0.04325409280428194,940.0,981.0,1126.14,0.8347097163762942,0.8711172678352602,0.0,0.4375,-17.372734977642178,299,291,68.98463079543755
327,Colgate,Pat,7-24,77.69495928044545,336,98.93364171976222,286,0.05846528700107887,327,7.0,24.0,2.0,16.0,2-16,0.3446125949528558,0.4276794545744378,0.29402675688781665,0.3446125949528558,0.4276794545744378,0.29402675688781665,0.89014432145721,0.8125346147262874,89.1733127789022,95.33937327974533,89.1733127789022,95.33937327974533,76.27046955463895,99.15750756137255,73.13602965294996,103.48026665875378,0.018142520502999734,1.0,0.007861827891851525,931.0,1108.0,1174.1200000000001,0.7929342826968282,0.9436854835962252,0.0,0.1111111111111111,-21.518730549614375,344,154,66.22659980966621
328,Hampton,CAA,10-21,81.84157092314999,305,104.65294951093193,335,0.055859275352921144,328,10.0,21.0,4.0,14.0,4-14,0.2754812450238442,0.2654046355446636,0.2805053127036792,0.2754812450238442,0.2654046355446636,0.2805053127036792,0.9431966761954198,0.9294454424655202,86.96567928877359,94.86283830059253,86.96567928877359,94.86283830059253,84.37407983491008,108.76318581580382,0.0,0.0,0.0,0.0,0.0625802043129643,1037.0,1193.0,1177.2800000000002,0.8808439793422124,1.0133528132644738,0.0,0.2222222222222222,-19.829396801286975,323,34,67.11220257726659
329,UNC Wilmington,CAA,7-24,80.6780783670888,318,103.32501801766567,330,0.054927611662271385,329,7.0,24.0,2.0,16.0,2-16,0.28205605988769744,0.27633997929608795,0.2936315305218315,0.28205605988769744,0.27633997929608795,0.2936315305218315,0.91944937911767,0.8727606609797287,87.0820971974222,95.85389907414414,87.0820971974222,95.85389907414414,80.1444496167435,102.9593129042813,64.83587223143574,88.96508713377109,0.02562002027251311,1.0,-0.016902904494241228,997.0,1192.0,1218.42,0.8182728451601253,0.9783161799707818,0.0,0.1111111111111111,-22.075941034323648,348,221,68.71343641340593
330,North Carolina Central,MEAC,9-20,73.7164011335272,356,94.4893564852557,223,0.05442283477138661,330,9.0,20.0,5.0,9.0,5-9,0.2927065353399424,0.42118131531626146,0.17670273893913382,0.2927065353399424,0.42118131531626146,0.17670273893913382,0.858522644143529,0.739501553719377,86.31454280781473,93.839663268249,86.31454280781473,93.839663268249,74.70335657565042,95.97915498181828,77.55245996208939,95.34486338351519,0.08507746024440534,3.0,-0.04093949947866615,862.0,885.0,1096.6,0.7860660222505929,0.8070399416377896,0.0,0.35714285714285715,-16.390700034437828,276,284,76.18427780368901
331,Southeastern Louisiana,Slnd,5-24,83.97221462395746,284,108.15234603624452,353,0.05165501264414367,331,5.0,24.0,4.0,18.0,4-18,0.3549968867159732,0.6357502052756502,0.2656662853560759,0.3549968867159732,0.6357502052756502,0.2656662853560759,0.8413049544233455,0.530035127461806,90.71003533097243,94.20371076511177,90.71003533097243,94.20371076511177,84.55297172567931,109.04774753435193,73.94381740206381,121.51540795229504,0.003293655586118285,3.0,-0.054340021175349806,1322.0,1535.0,1501.36,0.8805349816166677,1.0224063515745725,0.0,0.18181818181818182,-20.059743364970064,326,308,66.53321933080383
